REGION,Year,Age,Grades
Western,2020,GR4,36
Western,2020,GR5,31
Western,2020,GR6,28
Western,2020,GR7,42
Western,2020,GR8,25
Western,2020,GR9,32
Western,2020,GR10,33
Western,2020,GR11,29
Western,2020,GR12,51
Mohawk,2020,GR1,37
Mohawk,2020,GR2,37
Mohawk,2020,GR3,36
Mohawk,2020,GR4,38
Mohawk,2020,GR5,35
Mohawk,2020,GR6,27
Mohawk,2020,GR7,26
Mohawk,2020,GR8,24
Mohawk,2020,GR9,26
Mohawk,2020,GR10,31
Mohawk,2020,GR11,35
Mohawk,2020,GR12,53
Central,2020,GR1,79
Central,2020,GR2,98
Central,2020,GR3,109
Central,2020,GR4,98
Central,2020,GR5,96
Central,2020,GR6,75
Central,2020,GR7,97
Central,2020,GR8,101
Central,2020,GR9,91
Central,2020,GR10,130
Central,2020,GR11,91
Central,2020,GR12,79
Finger Lakes,2020,GR1,31
Finger Lakes,2020,GR2,31
Finger Lakes,2020,GR3,26
Finger Lakes,2020,GR4,24
Finger Lakes,2020,GR5,20
Finger Lakes,2020,GR6,28
Finger Lakes,2020,GR7,23
Finger Lakes,2020,GR8,30
Finger Lakes,2020,GR9,29
Finger Lakes,2020,GR10,15
Finger Lakes,2020,GR11,14
Finger Lakes,2020,GR12,20
Hudson Valley,2020,GR1,132
Hudson Valley,2020,GR2,120
Hudson Valley,2020,GR3,138
Hudson Valley,2020,GR4,117
Hudson Valley,2020,GR5,150
Hudson Valley,2020,GR6,112
Hudson Valley,2020,GR7,137
Hudson Valley,2020,GR8,102
Hudson Valley,2020,GR9,127
Hudson Valley,2020,GR10,110
Hudson Valley,2020,GR11,57
Hudson Valley,2020,GR12,102
Finger Lakes,2020,GR1,8
Finger Lakes,2020,GR2,0
Finger Lakes,2020,GR3,6
Finger Lakes,2020,GR4,8
Finger Lakes,2020,GR5,0
Finger Lakes,2020,GR6,5
Finger Lakes,2020,GR7,6
Finger Lakes,2020,GR8,10
Finger Lakes,2020,GR9,9
Finger Lakes,2020,GR10,0
Finger Lakes,2020,GR11,6
Finger Lakes,2020,GR12,0
Central,2020,GR1,57
Central,2020,GR2,56
Central,2020,GR3,64
Central,2020,GR4,60
Central,2020,GR5,52
Central,2020,GR6,56
Central,2020,GR7,52
Central,2020,GR8,46
Central,2020,GR9,46
Central,2020,GR10,56
Central,2020,GR11,58
Central,2020,GR12,97
Mohawk,2020,GR1,8
Mohawk,2020,GR2,7
Mohawk,2020,GR3,0
Mohawk,2020,GR4,8
Mohawk,2020,GR5,9
Mohawk,2020,GR6,0
Mohawk,2020,GR7,10
Mohawk,2020,GR8,0
Mohawk,2020,GR9,0
Mohawk,2020,GR10,0
Mohawk,2020,GR11,0
Mohawk,2020,GR12,6
Hudson Valley,2020,GR1,8
Hudson Valley,2020,GR2,8
Hudson Valley,2020,GR3,8
Hudson Valley,2020,GR4,8
Hudson Valley,2020,GR5,7
Hudson Valley,2020,GR6,7
Hudson Valley,2020,GR7,0
Hudson Valley,2020,GR8,7
Hudson Valley,2020,GR9,7
Hudson Valley,2020,GR10,6
Hudson Valley,2020,GR11,6
Hudson Valley,2020,GR12,5
Capital,2020,GR1,32
Capital,2020,GR2,38
Capital,2020,GR3,28
Capital,2020,GR4,25
Capital,2020,GR5,28
Capital,2020,GR6,26
Capital,2020,GR7,34
Capital,2020,GR8,38
Capital,2020,GR9,22
Capital,2020,GR10,28
Capital,2020,GR11,23
Capital,2020,GR12,14
Hudson Valley,2020,GR1,73
Hudson Valley,2020,GR2,71
Hudson Valley,2020,GR3,63
Hudson Valley,2020,GR4,73
Hudson Valley,2020,GR5,83
Hudson Valley,2020,GR6,71
Hudson Valley,2020,GR7,72
Hudson Valley,2020,GR8,98
Hudson Valley,2020,GR9,122
Hudson Valley,2020,GR10,192
Hudson Valley,2020,GR11,80
Hudson Valley,2020,GR12,66
NA,2020,GR1,29
NA,2020,GR2,37
NA,2020,GR3,40
NA,2020,GR4,25
NA,2020,GR5,23
NA,2020,GR6,22
NA,2020,GR7,37
NA,2020,GR8,24
NA,2020,GR9,26
NA,2020,GR10,20
NA,2020,GR11,27
NA,2020,GR12,54
Capital,2020,GR1,40
Capital,2020,GR2,40
Capital,2020,GR3,33
Capital,2020,GR4,31
Capital,2020,GR5,30
Capital,2020,GR6,21
Capital,2020,GR7,38
Capital,2020,GR8,26
Capital,2020,GR9,29
Capital,2020,GR10,43
Capital,2020,GR11,36
Capital,2020,GR12,43
Capital,2020,GR1,28
Capital,2020,GR2,29
Capital,2020,GR3,34
Capital,2020,GR4,25
Capital,2020,GR5,19
Capital,2020,GR6,20
Capital,2020,GR7,32
Capital,2020,GR8,32
Capital,2020,GR9,29
Capital,2020,GR10,27
Capital,2020,GR11,19
Capital,2020,GR12,34
Mohawk,2020,GR1,0
Mohawk,2020,GR2,0
Mohawk,2020,GR3,5
Mohawk,2020,GR4,6
Mohawk,2020,GR5,0
Mohawk,2020,GR6,0
Mohawk,2020,GR7,0
Mohawk,2020,GR8,5
Mohawk,2020,GR9,0
Mohawk,2020,GR10,0
Mohawk,2020,GR11,0
Mohawk,2020,GR12,6
Southern Tier,2020,GR1,0
Southern Tier,2020,GR2,0
Southern Tier,2020,GR3,0
Southern Tier,2020,GR4,0
Southern Tier,2020,GR5,0
Southern Tier,2020,GR6,0
Southern Tier,2020,GR7,0
Southern Tier,2020,GR8,0
Southern Tier,2020,GR9,0
Southern Tier,2020,GR10,0
Southern Tier,2020,GR11,0
Southern Tier,2020,GR12,0
Finger Lakes,2020,GR1,6
Finger Lakes,2020,GR2,6
Finger Lakes,2020,GR3,12
Finger Lakes,2020,GR4,0
Finger Lakes,2020,GR5,10
Finger Lakes,2020,GR6,8
Finger Lakes,2020,GR7,8
Finger Lakes,2020,GR8,0
Finger Lakes,2020,GR9,14
Finger Lakes,2020,GR10,11
Finger Lakes,2020,GR11,11
Finger Lakes,2020,GR12,12
Southern Tier,2020,GR1,24
Southern Tier,2020,GR2,20
Southern Tier,2020,GR3,15
Southern Tier,2020,GR4,23
Southern Tier,2020,GR5,16
Southern Tier,2020,GR6,21
Southern Tier,2020,GR7,20
Southern Tier,2020,GR8,19
Southern Tier,2020,GR9,7
Southern Tier,2020,GR10,12
Southern Tier,2020,GR11,9
Southern Tier,2020,GR12,37
Long Island,2020,GR1,259
Long Island,2020,GR2,266
Long Island,2020,GR3,249
Long Island,2020,GR4,271
Long Island,2020,GR5,297
Long Island,2020,GR6,299
Long Island,2020,GR7,304
Long Island,2020,GR8,294
Long Island,2020,GR9,337
Long Island,2020,GR10,320
Long Island,2020,GR11,311
Long Island,2020,GR12,396
Hudson Valley,2020,GR1,20
Hudson Valley,2020,GR2,27
Hudson Valley,2020,GR3,33
Hudson Valley,2020,GR4,21
Hudson Valley,2020,GR5,19
Hudson Valley,2020,GR6,21
Hudson Valley,2020,GR7,27
Hudson Valley,2020,GR8,17
Hudson Valley,2020,GR9,25
Hudson Valley,2020,GR10,16
Hudson Valley,2020,GR11,15
Hudson Valley,2020,GR12,18
Southern Tier,2020,GR1,0
Southern Tier,2020,GR2,0
Southern Tier,2020,GR3,0
Southern Tier,2020,GR4,5
Southern Tier,2020,GR5,0
Southern Tier,2020,GR6,0
Southern Tier,2020,GR7,0
Southern Tier,2020,GR8,5
Southern Tier,2020,GR9,8
Southern Tier,2020,GR10,0
Southern Tier,2020,GR11,0
Southern Tier,2020,GR12,0
Southern Tier,2020,GR1,21
Southern Tier,2020,GR2,8
Southern Tier,2020,GR3,12
Southern Tier,2020,GR4,17
Southern Tier,2020,GR5,11
Southern Tier,2020,GR6,6
Southern Tier,2020,GR7,12
Southern Tier,2020,GR8,11
Southern Tier,2020,GR9,15
Southern Tier,2020,GR10,13
Southern Tier,2020,GR11,10
Southern Tier,2020,GR12,15
Hudson Valley,2020,GR1,38
Hudson Valley,2020,GR2,38
Hudson Valley,2020,GR3,35
Hudson Valley,2020,GR4,43
Hudson Valley,2020,GR5,34
Hudson Valley,2020,GR6,48
Hudson Valley,2020,GR7,38
Hudson Valley,2020,GR8,55
Hudson Valley,2020,GR9,40
Hudson Valley,2020,GR10,37
Hudson Valley,2020,GR11,33
Hudson Valley,2020,GR12,40
Capital,2020,GR1,12
Capital,2020,GR2,17
Capital,2020,GR3,8
Capital,2020,GR4,20
Capital,2020,GR5,11
Capital,2020,GR6,15
Capital,2020,GR7,22
Capital,2020,GR8,13
Capital,2020,GR9,11
Capital,2020,GR10,14
Capital,2020,GR11,7
Capital,2020,GR12,16
Capital,2020,GR1,12
Capital,2020,GR2,6
Capital,2020,GR3,8
Capital,2020,GR4,7
Capital,2020,GR5,9
Capital,2020,GR6,15
Capital,2020,GR7,18
Capital,2020,GR8,16
Capital,2020,GR9,10
Capital,2020,GR10,9
Capital,2020,GR11,12
Capital,2020,GR12,13
Finger Lakes,2020,GR1,14
Finger Lakes,2020,GR2,21
Finger Lakes,2020,GR3,16
Finger Lakes,2020,GR4,21
Finger Lakes,2020,GR5,16
Finger Lakes,2020,GR6,21
Finger Lakes,2020,GR7,18
Finger Lakes,2020,GR8,17
Finger Lakes,2020,GR9,30
Finger Lakes,2020,GR10,20
Finger Lakes,2020,GR11,17
Finger Lakes,2020,GR12,21
Hudson Valley,2020,GR1,148
Hudson Valley,2020,GR2,164
Hudson Valley,2020,GR3,123
Hudson Valley,2020,GR4,143
Hudson Valley,2020,GR5,153
Hudson Valley,2020,GR6,144
Hudson Valley,2020,GR7,120
Hudson Valley,2020,GR8,133
Hudson Valley,2020,GR9,170
Hudson Valley,2020,GR10,165
Hudson Valley,2020,GR11,131
Hudson Valley,2020,GR12,152
Finger Lakes,2020,GR1,5
Finger Lakes,2020,GR2,0
Finger Lakes,2020,GR3,5
Finger Lakes,2020,GR4,0
Finger Lakes,2020,GR5,0
Finger Lakes,2020,GR6,0
Finger Lakes,2020,GR7,0
Finger Lakes,2020,GR8,0
Finger Lakes,2020,GR9,0
Finger Lakes,2020,GR10,0
Finger Lakes,2020,GR11,0
Finger Lakes,2020,GR12,0
Finger Lakes,2020,GR1,0
Finger Lakes,2020,GR2,0
Finger Lakes,2020,GR3,0
Finger Lakes,2020,GR4,0
Finger Lakes,2020,GR5,0
Finger Lakes,2020,GR6,0
Finger Lakes,2020,GR7,0
Finger Lakes,2020,GR8,0
Finger Lakes,2020,GR9,0
Finger Lakes,2020,GR10,0
Finger Lakes,2020,GR11,0
Finger Lakes,2020,GR12,5
Capital,2021,GR1,69
Capital,2021,GR2,89
Capital,2021,GR3,94
Capital,2021,GR4,65
Capital,2021,GR5,65
Capital,2021,GR6,64
Capital,2021,GR7,72
Capital,2021,GR8,61
Capital,2021,GR9,88
Capital,2021,GR10,49
Capital,2021,GR11,66
Capital,2021,GR12,66
Western,2021,GR1,9
Western,2021,GR2,8
Western,2021,GR3,5
Western,2021,GR4,5
Western,2021,GR5,0
Western,2021,GR6,7
Western,2021,GR7,0
Western,2021,GR8,0
Western,2021,GR9,6
Western,2021,GR10,6
Western,2021,GR11,0
Western,2021,GR12,11
Southern Tier,2021,GR1,41
Southern Tier,2021,GR2,43
Southern Tier,2021,GR3,53
Southern Tier,2021,GR4,45
Southern Tier,2021,GR5,43
Southern Tier,2021,GR6,45
Southern Tier,2021,GR7,39
Southern Tier,2021,GR8,48
Southern Tier,2021,GR9,42
Southern Tier,2021,GR10,31
Southern Tier,2021,GR11,46
Southern Tier,2021,GR12,62
Western,2021,GR1,7
Western,2021,GR2,8
Western,2021,GR3,8
Western,2021,GR4,7
Western,2021,GR5,15
Western,2021,GR6,8
Western,2021,GR7,10
Western,2021,GR8,6
Western,2021,GR9,8
Western,2021,GR10,10
Western,2021,GR11,11
Western,2021,GR12,17
Central,2021,GR1,15
Central,2021,GR2,17
Central,2021,GR3,13
Central,2021,GR4,10
Central,2021,GR5,8
Central,2021,GR6,11
Central,2021,GR7,6
Central,2021,GR8,6
Central,2021,GR9,18
Central,2021,GR10,10
Central,2021,GR11,7
Central,2021,GR12,10
Western,2021,GR1,21
Western,2021,GR2,14
Western,2021,GR3,21
Western,2021,GR4,14
Western,2021,GR5,19
Western,2021,GR6,27
Western,2021,GR7,20
Western,2021,GR8,17
Western,2021,GR9,23
Western,2021,GR10,22
Western,2021,GR11,21
Western,2021,GR12,21
Southern Tier,2021,GR1,12
Southern Tier,2021,GR2,12
Southern Tier,2021,GR3,14
Southern Tier,2021,GR4,12
Southern Tier,2021,GR5,6
Southern Tier,2021,GR6,15
Southern Tier,2021,GR7,0
Southern Tier,2021,GR8,9
Southern Tier,2021,GR9,12
Southern Tier,2021,GR10,0
Southern Tier,2021,GR11,0
Southern Tier,2021,GR12,7
Southern Tier,2021,GR1,8
Southern Tier,2021,GR2,8
Southern Tier,2021,GR3,5
Southern Tier,2021,GR4,13
Southern Tier,2021,GR5,9
Southern Tier,2021,GR6,6
Southern Tier,2021,GR7,9
Southern Tier,2021,GR8,6
Southern Tier,2021,GR9,14
Southern Tier,2021,GR10,16
Southern Tier,2021,GR11,0
Southern Tier,2021,GR12,20
North Country,2021,GR1,23
North Country,2021,GR2,17
North Country,2021,GR3,18
North Country,2021,GR4,19
North Country,2021,GR5,13
North Country,2021,GR6,12
North Country,2021,GR7,14
North Country,2021,GR8,10
North Country,2021,GR9,10
North Country,2021,GR10,10
North Country,2021,GR11,9
North Country,2021,GR12,9
Capital,2021,GR1,15
Capital,2021,GR2,9
Capital,2021,GR3,9
Capital,2021,GR4,16
Capital,2021,GR5,8
Capital,2021,GR6,11
Capital,2021,GR7,11
Capital,2021,GR8,10
Capital,2021,GR9,18
Capital,2021,GR10,9
Capital,2021,GR11,5
Capital,2021,GR12,5
Central,2021,GR1,0
Central,2021,GR2,6
Central,2021,GR3,5
Central,2021,GR4,6
Central,2021,GR5,0
Central,2021,GR6,5
Central,2021,GR7,0
Central,2021,GR8,5
Central,2021,GR9,5
Central,2021,GR10,6
Central,2021,GR11,0
Central,2021,GR12,0
Southern Tier,2021,GR1,0
Southern Tier,2021,GR2,0
Southern Tier,2021,GR3,0
Southern Tier,2021,GR4,0
Southern Tier,2021,GR5,0
Southern Tier,2021,GR6,0
Southern Tier,2021,GR7,0
Southern Tier,2021,GR8,0
Southern Tier,2021,GR9,0
Southern Tier,2021,GR10,0
Southern Tier,2021,GR11,0
Southern Tier,2021,GR12,6
Hudson Valley,2021,GR1,45
Hudson Valley,2021,GR2,58
Hudson Valley,2021,GR3,43
Hudson Valley,2021,GR4,54
Hudson Valley,2021,GR5,55
Hudson Valley,2021,GR6,63
Hudson Valley,2021,GR7,55
Hudson Valley,2021,GR8,45
Hudson Valley,2021,GR9,64
Hudson Valley,2021,GR10,55
Hudson Valley,2021,GR11,62
Hudson Valley,2021,GR12,57
Western,2021,GR1,157
Western,2021,GR2,155
Western,2021,GR3,143
Western,2021,GR4,124
Western,2021,GR5,109
Western,2021,GR6,114
Western,2021,GR7,132
Western,2021,GR8,140
Western,2021,GR9,166
Western,2021,GR10,127
Western,2021,GR11,104
Western,2021,GR12,112
North Country,2021,GR1,0
North Country,2021,GR2,0
North Country,2021,GR3,0
North Country,2021,GR4,0
North Country,2021,GR5,0
North Country,2021,GR6,0
North Country,2021,GR7,0
North Country,2021,GR8,0
North Country,2021,GR9,0
North Country,2021,GR10,0
North Country,2021,GR11,0
North Country,2021,GR12,0
North Country,2021,GR1,17
North Country,2021,GR2,13
North Country,2021,GR3,10
North Country,2021,GR4,15
North Country,2021,GR5,10
North Country,2021,GR6,10
North Country,2021,GR7,9
North Country,2021,GR8,11
North Country,2021,GR9,7
North Country,2021,GR10,8
North Country,2021,GR11,0
North Country,2021,GR12,6
Mohawk,2021,GR1,8
Mohawk,2021,GR2,8
Mohawk,2021,GR3,5
Mohawk,2021,GR4,9
Mohawk,2021,GR5,12
Mohawk,2021,GR6,10
Mohawk,2021,GR7,10
Mohawk,2021,GR8,6
Mohawk,2021,GR9,6
Mohawk,2021,GR10,10
Mohawk,2021,GR11,7
Mohawk,2021,GR12,7
Finger Lakes,2021,GR1,13
Finger Lakes,2021,GR2,18
Finger Lakes,2021,GR3,13
Finger Lakes,2021,GR4,12
Finger Lakes,2021,GR5,9
Finger Lakes,2021,GR6,11
Finger Lakes,2021,GR7,12
Finger Lakes,2021,GR8,9
Finger Lakes,2021,GR9,10
Finger Lakes,2021,GR10,7
Finger Lakes,2021,GR11,8
Finger Lakes,2021,GR12,6
Capital,2021,GR1,7
Capital,2021,GR2,5
Capital,2021,GR3,0
Capital,2021,GR4,5
Capital,2021,GR5,7
Capital,2021,GR6,0
Capital,2021,GR7,7
Capital,2021,GR8,9
Capital,2021,GR9,6
Capital,2021,GR10,7
Capital,2021,GR11,0
Capital,2021,GR12,0
Mohawk,2021,GR1,0
Mohawk,2021,GR2,5
Mohawk,2021,GR3,0
Mohawk,2021,GR4,0
Mohawk,2021,GR5,0
Mohawk,2021,GR6,0
Mohawk,2021,GR7,0
Mohawk,2021,GR8,0
Mohawk,2021,GR9,0
Mohawk,2021,GR10,0
Mohawk,2021,GR11,0
Mohawk,2021,GR12,5
North Country,2021,GR1,25
North Country,2021,GR2,15
North Country,2021,GR3,24
North Country,2021,GR4,21
North Country,2021,GR5,34
North Country,2021,GR6,18
North Country,2021,GR7,26
North Country,2021,GR8,29
North Country,2021,GR9,13
North Country,2021,GR10,18
North Country,2021,GR11,20
North Country,2021,GR12,25
North Country,2021,GR1,0
North Country,2021,GR2,0
North Country,2021,GR3,0
North Country,2021,GR4,0
North Country,2021,GR5,6
North Country,2021,GR6,0
North Country,2021,GR7,0
North Country,2021,GR8,0
North Country,2021,GR9,0
North Country,2021,GR10,0
North Country,2021,GR11,0
North Country,2021,GR12,0
Finger Lakes,2021,GR1,8
Finger Lakes,2021,GR2,8
Finger Lakes,2021,GR3,8
Finger Lakes,2021,GR4,8
Finger Lakes,2021,GR5,8
Finger Lakes,2021,GR6,0
Finger Lakes,2021,GR7,0
Finger Lakes,2021,GR8,6
Finger Lakes,2021,GR9,10
Finger Lakes,2021,GR10,7
Finger Lakes,2021,GR11,9
Finger Lakes,2021,GR12,12
Central,2021,GR1,13
Central,2021,GR2,10
Central,2021,GR3,5
Central,2021,GR4,9
Central,2021,GR5,0
Central,2021,GR6,5
Central,2021,GR7,8
Central,2021,GR8,0
Central,2021,GR9,12
Central,2021,GR10,0
Central,2021,GR11,6
Central,2021,GR12,6
Finger Lakes,2021,GR1,212
Finger Lakes,2021,GR2,159
Finger Lakes,2021,GR3,178
Finger Lakes,2021,GR4,182
Finger Lakes,2021,GR5,169
Finger Lakes,2021,GR6,156
Finger Lakes,2021,GR7,156
Finger Lakes,2021,GR8,137
Finger Lakes,2021,GR9,162
Finger Lakes,2021,GR10,146
Finger Lakes,2021,GR11,121
Finger Lakes,2021,GR12,141
Mohawk,2021,GR1,14
Mohawk,2021,GR2,14
Mohawk,2021,GR3,18
Mohawk,2021,GR4,14
Mohawk,2021,GR5,20
Mohawk,2021,GR6,17
Mohawk,2021,GR7,16
Mohawk,2021,GR8,19
Mohawk,2021,GR9,16
Mohawk,2021,GR10,13
Mohawk,2021,GR11,15
Mohawk,2021,GR12,17
Long Island,2021,GR1,77
Long Island,2021,GR2,120
Long Island,2021,GR3,157
Long Island,2021,GR4,195
Long Island,2021,GR5,192
Long Island,2021,GR6,228
Long Island,2021,GR7,215
Long Island,2021,GR8,206
Long Island,2021,GR9,211
Long Island,2021,GR10,197
Long Island,2021,GR11,164
Long Island,2021,GR12,159
New York City,2021,GR1,1039
New York City,2021,GR2,1204
New York City,2021,GR3,1208
New York City,2021,GR4,1215
New York City,2021,GR5,1205
New York City,2021,GR6,1134
New York City,2021,GR7,1300
New York City,2021,GR8,1181
New York City,2021,GR9,2054
New York City,2021,GR10,1637
New York City,2021,GR11,1465
New York City,2021,GR12,1254
New York City,2021,GR1,2294
New York City,2021,GR2,2530
New York City,2021,GR3,2683
New York City,2021,GR4,2700
New York City,2021,GR5,2778
New York City,2021,GR6,2693
New York City,2021,GR7,2622
New York City,2021,GR8,2601
New York City,2021,GR9,2526
New York City,2021,GR10,1934
New York City,2021,GR11,1665
New York City,2021,GR12,1609
New York City,2021,GR1,1926
New York City,2021,GR2,2030
New York City,2021,GR3,2120
New York City,2021,GR4,2355
New York City,2021,GR5,2382
New York City,2021,GR6,2205
New York City,2021,GR7,2109
New York City,2021,GR8,2105
New York City,2021,GR9,2334
New York City,2021,GR10,1940
New York City,2021,GR11,1600
New York City,2021,GR12,1663
New York City,2021,GR1,1619
New York City,2021,GR2,1711
New York City,2021,GR3,1706
New York City,2021,GR4,1909
New York City,2021,GR5,1910
New York City,2021,GR6,1832
New York City,2021,GR7,1682
New York City,2021,GR8,1770
New York City,2021,GR9,1752
New York City,2021,GR10,1315
New York City,2021,GR11,989
New York City,2021,GR12,957
New York City,2021,GR1,147
New York City,2021,GR2,172
New York City,2021,GR3,171
New York City,2021,GR4,166
New York City,2021,GR5,209
New York City,2021,GR6,202
New York City,2021,GR7,195
New York City,2021,GR8,183
New York City,2021,GR9,203
New York City,2021,GR10,152
New York City,2021,GR11,168
New York City,2021,GR12,118
Western,2021,GR1,49
Western,2021,GR2,57
Western,2021,GR3,56
Western,2021,GR4,41
Western,2021,GR5,43
Western,2021,GR6,42
Western,2021,GR7,35
Western,2021,GR8,42
Western,2021,GR9,44
Western,2021,GR10,42
Western,2021,GR11,38
Western,2021,GR12,51
Mohawk,2021,GR1,27
Mohawk,2021,GR2,48
Mohawk,2021,GR3,33
Mohawk,2021,GR4,35
Mohawk,2021,GR5,40
Mohawk,2021,GR6,39
Mohawk,2021,GR7,24
Mohawk,2021,GR8,37
Mohawk,2021,GR9,40
Mohawk,2021,GR10,27
Mohawk,2021,GR11,28
Mohawk,2021,GR12,52
Central,2021,GR1,151
Central,2021,GR2,151
Central,2021,GR3,144
Central,2021,GR4,160
Central,2021,GR5,158
Central,2021,GR6,144
Central,2021,GR7,130
Central,2021,GR8,155
Central,2021,GR9,172
Central,2021,GR10,127
Central,2021,GR11,136
Central,2021,GR12,169
Finger Lakes,2021,GR1,28
Finger Lakes,2021,GR2,33
Finger Lakes,2021,GR3,28
Finger Lakes,2021,GR4,21
Finger Lakes,2021,GR5,25
Finger Lakes,2021,GR6,25
Finger Lakes,2021,GR7,26
Finger Lakes,2021,GR8,26
Finger Lakes,2021,GR9,25
Finger Lakes,2021,GR10,26
Finger Lakes,2021,GR11,15
Finger Lakes,2021,GR12,11
Hudson Valley,2021,GR1,103
Hudson Valley,2021,GR2,122
Hudson Valley,2021,GR3,110
Hudson Valley,2021,GR4,142
Hudson Valley,2021,GR5,124
Hudson Valley,2021,GR6,144
Hudson Valley,2021,GR7,116
Hudson Valley,2021,GR8,139
Hudson Valley,2021,GR9,135
Hudson Valley,2021,GR10,114
Hudson Valley,2021,GR11,99
Hudson Valley,2021,GR12,82
Finger Lakes,2021,GR1,0
Finger Lakes,2021,GR2,5
Finger Lakes,2021,GR3,5
Finger Lakes,2021,GR4,7
Finger Lakes,2021,GR5,9
Finger Lakes,2021,GR6,10
Finger Lakes,2021,GR7,10
Finger Lakes,2021,GR8,10
Finger Lakes,2021,GR9,10
Finger Lakes,2021,GR10,0
Finger Lakes,2021,GR11,7
Finger Lakes,2021,GR12,8
Central,2021,GR1,49
Central,2021,GR2,56
Central,2021,GR3,48
Central,2021,GR4,73
Central,2021,GR5,60
Central,2021,GR6,53
Central,2021,GR7,74
Central,2021,GR8,60
Central,2021,GR9,64
Central,2021,GR10,80
Central,2021,GR11,76
Central,2021,GR12,101
Mohawk,2021,GR1,5
Mohawk,2021,GR2,5
Mohawk,2021,GR3,0
Mohawk,2021,GR4,0
Mohawk,2021,GR5,0
Mohawk,2021,GR6,5
Mohawk,2021,GR7,0
Mohawk,2021,GR8,0
Mohawk,2021,GR9,0
Mohawk,2021,GR10,0
Mohawk,2021,GR11,0
Mohawk,2021,GR12,0
Hudson Valley,2021,GR1,5
Hudson Valley,2021,GR2,7
Hudson Valley,2021,GR3,7
Hudson Valley,2021,GR4,0
Hudson Valley,2021,GR5,7
Hudson Valley,2021,GR6,0
Hudson Valley,2021,GR7,0
Hudson Valley,2021,GR8,0
Hudson Valley,2021,GR9,0
Hudson Valley,2021,GR10,8
Hudson Valley,2021,GR11,0
Hudson Valley,2021,GR12,7
Capital,2021,GR1,37
Capital,2021,GR2,42
Capital,2021,GR3,46
Capital,2021,GR4,32
Capital,2021,GR5,24
Capital,2021,GR6,38
Capital,2021,GR7,37
Capital,2021,GR8,50
Capital,2021,GR9,26
Capital,2021,GR10,36
Capital,2021,GR11,26
Capital,2021,GR12,28
Hudson Valley,2021,GR1,77
Hudson Valley,2021,GR2,83
Hudson Valley,2021,GR3,97
Hudson Valley,2021,GR4,84
Hudson Valley,2021,GR5,80
Hudson Valley,2021,GR6,93
Hudson Valley,2021,GR7,83
Hudson Valley,2021,GR8,72
Hudson Valley,2021,GR9,310
Hudson Valley,2021,GR10,127
Hudson Valley,2021,GR11,130
Hudson Valley,2021,GR12,97
North Country,2021,GR1,31
North Country,2021,GR2,27
North Country,2021,GR3,32
North Country,2021,GR4,36
North Country,2021,GR5,22
North Country,2021,GR6,28
North Country,2021,GR7,31
North Country,2021,GR8,37
North Country,2021,GR9,27
North Country,2021,GR10,29
North Country,2021,GR11,25
North Country,2021,GR12,41
Capital,2021,GR1,32
Capital,2021,GR2,36
Capital,2021,GR3,36
Capital,2021,GR4,34
Capital,2021,GR5,32
Capital,2021,GR6,23
Capital,2021,GR7,38
Capital,2021,GR8,36
Capital,2021,GR9,37
Capital,2021,GR10,33
Capital,2021,GR11,24
Capital,2021,GR12,45
Capital,2021,GR1,37
Capital,2021,GR2,43
Capital,2021,GR3,38
Capital,2021,GR4,31
Capital,2021,GR5,41
Capital,2021,GR6,32
Capital,2021,GR7,28
Capital,2021,GR8,43
Capital,2021,GR9,50
Capital,2021,GR10,38
Capital,2021,GR11,21
Capital,2021,GR12,48
Mohawk,2021,GR1,6
Mohawk,2021,GR2,5
Mohawk,2021,GR3,5
Mohawk,2021,GR4,7
Mohawk,2021,GR5,5
Mohawk,2021,GR6,0
Mohawk,2021,GR7,0
Mohawk,2021,GR8,0
Mohawk,2021,GR9,5
Mohawk,2021,GR10,0
Mohawk,2021,GR11,0
Mohawk,2021,GR12,7
Southern Tier,2021,GR1,0
Southern Tier,2021,GR2,0
Southern Tier,2021,GR3,0
Southern Tier,2021,GR4,0
Southern Tier,2021,GR5,0
Southern Tier,2021,GR6,0
Southern Tier,2021,GR7,0
Southern Tier,2021,GR8,0
Southern Tier,2021,GR9,0
Southern Tier,2021,GR10,0
Southern Tier,2021,GR11,0
Southern Tier,2021,GR12,0
Finger Lakes,2021,GR1,10
Finger Lakes,2021,GR2,11
Finger Lakes,2021,GR3,11
Finger Lakes,2021,GR4,12
Finger Lakes,2021,GR5,14
Finger Lakes,2021,GR6,13
Finger Lakes,2021,GR7,10
Finger Lakes,2021,GR8,9
Finger Lakes,2021,GR9,7
Finger Lakes,2021,GR10,15
Finger Lakes,2021,GR11,15
Finger Lakes,2021,GR12,9
Southern Tier,2021,GR1,22
Southern Tier,2021,GR2,21
Southern Tier,2021,GR3,23
Southern Tier,2021,GR4,17
Southern Tier,2021,GR5,18
Southern Tier,2021,GR6,14
Southern Tier,2021,GR7,19
Southern Tier,2021,GR8,21
Southern Tier,2021,GR9,26
Southern Tier,2021,GR10,14
Southern Tier,2021,GR11,23
Southern Tier,2021,GR12,27
Long Island,2021,GR1,218
Long Island,2021,GR2,242
Long Island,2021,GR3,253
Long Island,2021,GR4,253
Long Island,2021,GR5,257
Long Island,2021,GR6,291
Long Island,2021,GR7,268
Long Island,2021,GR8,297
Long Island,2021,GR9,326
